transaction_id,datetime,hour,day_of_week,city,upi_app,category,amount,new_device,multiple_failed_attempts,location_mismatch,odd_hour_txn,is_fraud,fraud_type,risk_score,transaction_status
TXN001053,2024-12-17 16:00:00,16,Tuesday,Mumbai,PhonePe,Money Transfer,112251,0,0,0,0,0,None,12,Successful
TXN001054,2024-05-26 14:00:00,14,Sunday,Mumbai,GPay,Bill Payment,850,0,1,0,0,0,None,17,Successful
TXN001055,2024-08-26 11:00:00,11,Monday,Bangalore,PhonePe,Travel,2832,0,1,0,0,0,None,17,Successful
TXN001056,2024-02-23 14:00:00,14,Friday,Pune,PhonePe,Bill Payment,14413,0,1,0,0,0,None,17,Successful
TXN001057,2024-04-06 19:00:00,19,Saturday,Pune,GPay,Bill Payment,3056,0,0,0,0,0,None,2,Successful
TXN001058,2024-04-12 16:00:00,16,Friday,Bangalore,PhonePe,Food & Dining,166500,0,0,0,0,0,None,12,Successful
TXN001059,2024-07-27 11:00:00,11,Saturday,Pune,GPay,Travel,12880,0,0,0,0,0,None,2,Successful
TXN001060,2024-04-11 22:00:00,22,Thursday,Bangalore,BHIM,Money Transfer,10365,0,0,0,1,0,None,10,Successful
TXN001061,2024-12-10 06:00:00,6,Tuesday,Delhi,GPay,Shopping,8868,0,0,0,0,0,None,2,Successful
TXN001062,2024-12-19 15:00:00,15,Thursday,Bangalore,GPay,Food & Dining,10450,0,0,0,0,0,None,2,Successful
TXN001063,2024-04-01 00:00:00,0,Monday,Chennai,GPay,Shopping,3731,0,0,0,1,0,None,10,Successful
TXN001064,2024-05-02 10:00:00,10,Thursday,Bangalore,Paytm,Money Transfer,11891,1,1,0,0,1,Account Takeover,27,Fraudulent
TXN001065,2024-11-10 01:00:00,1,Sunday,Kolkata,BHIM,Money Transfer,2101,0,1,0,1,0,None,25,Successful
TXN001066,2024-10-13 18:00:00,18,Sunday,Mumbai,GPay,Bill Payment,11697,0,0,0,0,0,None,2,Successful
TXN001067,2024-07-01 09:00:00,9,Monday,Pune,PhonePe,Shopping,62913,1,0,0,0,0,None,22,Successful
TXN001068,2024-05-05 01:00:00,1,Sunday,Mumbai,GPay,Bill Payment,14165,0,1,0,1,0,None,25,Successful
TXN001069,2024-03-25 04:00:00,4,Monday,Delhi,GPay,Bill Payment,1731,1,0,1,1,0,None,32,Successful
TXN001070,2024-04-11 10:00:00,10,Thursday,Mumbai,GPay,Bill Payment,515,0,1,0,0,1,Account Takeover,17,Blocked
TXN001071,2024-06-20 16:00:00,16,Thursday,Hyderabad,GPay,Food & Dining,2851,0,1,0,0,0,None,17,Successful
TXN001072,2024-06-06 00:00:00,0,Thursday,Chennai,Paytm,Investment,14144,0,0,0,1,0,None,10,Successful
TXN001073,2024-08-02 06:00:00,6,Friday,Pune,PhonePe,Shopping,8165,0,0,0,0,0,None,2,Successful
TXN001074,2024-03-18 12:00:00,12,Monday,Bangalore,PhonePe,Food & Dining,4360,1,1,0,0,1,Account Takeover,27,Fraudulent
TXN001075,2024-07-30 14:00:00,14,Tuesday,Ahmedabad,BHIM,Shopping,5171,0,0,0,0,0,None,2,Successful
TXN001076,2024-09-11 04:00:00,4,Wednesday,Mumbai,PhonePe,Entertainment,2431,0,0,0,1,0,None,10,Successful
TXN001077,2024-10-16 18:00:00,18,Wednesday,Hyderabad,GPay,Shopping,11914,0,0,1,0,0,None,13,Successful
TXN001078,2024-05-15 01:00:00,1,Wednesday,Delhi,GPay,Food & Dining,3472,0,0,0,1,0,None,10,Successful
TXN001079,2024-05-08 18:00:00,18,Wednesday,Pune,GPay,Investment,7342,0,0,0,0,0,None,2,Successful
TXN001080,2024-06-08 07:00:00,7,Saturday,Delhi,BHIM,Shopping,166779,0,0,1,0,1,Phishing,24,Blocked
TXN001081,2024-11-28 11:00:00,11,Thursday,Kolkata,PhonePe,Recharge,13297,0,0,0,0,0,None,2,Successful
TXN001082,2024-10-15 01:00:00,1,Tuesday,Delhi,GPay,Bill Payment,13731,0,0,0,1,0,None,10,Successful
TXN001083,2024-01-31 18:00:00,18,Wednesday,Delhi,GPay,Food & Dining,2323,0,0,0,0,0,None,2,Successful
TXN001084,2024-12-18 05:00:00,5,Wednesday,Delhi,Paytm,Food & Dining,10202,0,0,0,1,0,None,10,Successful
TXN001085,2024-11-21 21:00:00,21,Thursday,Chennai,GPay,Money Transfer,1245,0,0,0,0,0,None,2,Successful
TXN001086,2024-03-13 15:00:00,15,Wednesday,Mumbai,PhonePe,Money Transfer,140481,0,0,0,0,0,None,12,Successful
TXN001087,2024-07-10 02:00:00,2,Wednesday,Hyderabad,PhonePe,Recharge,5173,1,0,0,1,1,Account Takeover,20,Fraudulent
TXN001088,2024-07-02 22:00:00,22,Tuesday,Mumbai,GPay,Recharge,2930,0,1,0,1,0,None,25,Successful
TXN001089,2024-03-09 23:00:00,23,Saturday,Delhi,Paytm,Bill Payment,3743,0,0,0,1,0,None,10,Successful
TXN001090,2024-03-13 20:00:00,20,Wednesday,Bangalore,GPay,Recharge,109386,0,1,1,0,0,None,39,Successful
TXN001091,2024-08-21 05:00:00,5,Wednesday,Delhi,PhonePe,Shopping,13776,0,0,0,1,0,None,10,Successful
TXN001092,2024-12-09 00:00:00,0,Monday,Hyderabad,BHIM,Shopping,11550,0,0,0,1,0,None,10,Successful
TXN001093,2024-12-06 17:00:00,17,Friday,Ahmedabad,Amazon Pay,Shopping,10871,1,1,0,0,0,None,27,Successful
TXN001094,2024-04-30 11:00:00,11,Tuesday,Bangalore,Paytm,Recharge,4004,0,0,0,0,0,None,2,Successful
TXN001095,2024-12-04 07:00:00,7,Wednesday,Hyderabad,Paytm,Money Transfer,83403,0,0,0,0,0,None,12,Successful
TXN001096,2024-04-02 17:00:00,17,Tuesday,Pune,PhonePe,Travel,5418,0,0,0,0,0,None,2,Successful
TXN001097,2024-04-23 06:00:00,6,Tuesday,Mumbai,GPay,Bill Payment,5569,0,0,0,0,0,None,2,Successful
TXN001098,2024-12-23 02:00:00,2,Monday,Pune,Paytm,Shopping,10906,0,1,1,1,1,Account Takeover,37,Fraudulent
TXN001099,2024-03-06 23:00:00,23,Wednesday,Delhi,GPay,Bill Payment,9364,0,0,1,1,1,Phishing,22,Fraudulent
TXN001100,2024-01-09 11:00:00,11,Tuesday,Mumbai,Paytm,Food & Dining,8315,1,0,0,0,0,None,12,Successful
TXN001101,2024-11-22 23:00:00,23,Friday,Chennai,PhonePe,Food & Dining,14407,0,0,0,1,0,None,10,Successful
TXN001102,2024-03-12 06:00:00,6,Tuesday,Chennai,Amazon Pay,Food & Dining,168,0,0,0,0,0,None,2,Successful
TXN001103,2024-03-23 19:00:00,19,Saturday,Delhi,Amazon Pay,Money Transfer,2569,0,0,0,0,0,None,2,Successful
TXN001104,2024-11-15 08:00:00,8,Friday,Mumbai,GPay,Shopping,12644,0,0,0,0,0,None,2,Successful
TXN001105,2024-02-21 06:00:00,6,Wednesday,Mumbai,GPay,Money Transfer,178740,0,0,1,0,0,None,24,Successful
TXN001106,2024-03-18 18:00:00,18,Monday,Pune,Paytm,Money Transfer,12194,0,0,0,0,0,None,2,Successful
TXN001107,2024-01-30 02:00:00,2,Tuesday,Delhi,Paytm,Recharge,419,0,0,0,1,0,None,10,Successful
TXN001108,2024-11-29 20:00:00,20,Friday,Delhi,Amazon Pay,Food & Dining,10333,1,0,0,0,0,None,12,Successful
TXN001109,2024-12-03 19:00:00,19,Tuesday,Mumbai,GPay,Recharge,8353,1,0,0,0,1,Unauthorized Transfer,12,Blocked
TXN001110,2024-09-04 09:00:00,9,Wednesday,Pune,PhonePe,Food & Dining,14525,0,0,0,0,0,None,2,Successful
TXN001111,2024-06-04 05:00:00,5,Tuesday,Bangalore,PhonePe,Recharge,14796,1,0,0,1,1,Phishing,20,Blocked
TXN001112,2024-07-16 21:00:00,21,Tuesday,Delhi,BHIM,Money Transfer,3119,0,0,0,0,0,None,2,Successful
TXN001113,2024-12-02 19:00:00,19,Monday,Mumbai,BHIM,Bill Payment,11693,0,0,0,0,0,None,2,Successful
TXN001114,2024-06-01 13:00:00,13,Saturday,Pune,Amazon Pay,Bill Payment,133524,0,0,0,0,0,None,12,Successful
TXN001115,2024-10-31 08:00:00,8,Thursday,Bangalore,GPay,Shopping,13959,0,0,0,0,0,None,2,Successful
TXN001116,2024-02-09 07:00:00,7,Friday,Delhi,Paytm,Recharge,185010,0,1,0,0,0,None,27,Successful
TXN001117,2024-04-29 07:00:00,7,Monday,Mumbai,PhonePe,Shopping,8603,0,1,0,0,0,None,17,Successful
TXN001118,2024-02-14 17:00:00,17,Wednesday,Pune,GPay,Bill Payment,3931,0,1,0,0,1,Unauthorized Transfer,17,Fraudulent
TXN001119,2024-12-08 08:00:00,8,Sunday,Chennai,GPay,Food & Dining,7987,0,1,0,0,1,Account Takeover,17,Fraudulent
TXN001120,2024-05-29 23:00:00,23,Wednesday,Kolkata,GPay,Recharge,192858,0,0,0,1,1,Phishing,20,Blocked
TXN001121,2024-12-08 08:00:00,8,Sunday,Delhi,BHIM,Recharge,1253,0,1,0,0,0,None,17,Successful
TXN001122,2024-08-04 17:00:00,17,Sunday,Hyderabad,GPay,Food & Dining,9679,0,0,0,0,0,None,2,Successful
TXN001123,2024-03-10 00:00:00,0,Sunday,Hyderabad,PhonePe,Food & Dining,13580,0,0,0,1,1,Account Takeover,10,Fraudulent
TXN001124,2024-09-05 06:00:00,6,Thursday,Delhi,PhonePe,Money Transfer,5496,0,0,0,0,0,None,2,Successful
TXN001125,2024-05-30 13:00:00,13,Thursday,Kolkata,GPay,Food & Dining,12229,0,0,0,0,0,None,2,Successful
TXN001126,2024-06-03 04:00:00,4,Monday,Bangalore,GPay,Bill Payment,8818,0,0,0,1,0,None,10,Successful
TXN001127,2024-05-12 10:00:00,10,Sunday,Mumbai,Paytm,Food & Dining,162457,1,0,0,0,0,None,22,Successful
TXN001128,2024-11-07 08:00:00,8,Thursday,Pune,PhonePe,Shopping,135,0,0,0,0,0,None,2,Successful
TXN001129,2024-12-17 06:00:00,6,Tuesday,Bangalore,GPay,Recharge,13105,0,0,0,0,0,None,2,Successful
TXN001130,2024-08-07 14:00:00,14,Wednesday,Mumbai,Paytm,Money Transfer,326,0,0,0,0,0,None,2,Successful
TXN001131,2024-05-05 10:00:00,10,Sunday,Delhi,GPay,Money Transfer,2086,0,0,0,0,0,None,2,Successful
TXN001132,2024-05-05 09:00:00,9,Sunday,Delhi,Paytm,Food & Dining,12354,0,0,0,0,0,None,2,Successful
TXN001133,2024-11-28 04:00:00,4,Thursday,Hyderabad,GPay,Recharge,111730,0,0,0,1,0,None,20,Successful
TXN001134,2024-03-28 21:00:00,21,Thursday,Kolkata,Paytm,Bill Payment,7567,0,0,0,0,0,None,2,Successful
TXN001135,2024-12-12 04:00:00,4,Thursday,Delhi,Paytm,Shopping,11747,0,0,1,1,0,None,22,Successful
TXN001136,2024-01-08 07:00:00,7,Monday,Bangalore,Amazon Pay,Recharge,2018,0,0,0,0,0,None,2,Successful
TXN001137,2024-08-01 20:00:00,20,Thursday,Delhi,Paytm,Travel,513,1,0,0,0,0,None,12,Successful
TXN001138,2024-01-01 05:00:00,5,Monday,Hyderabad,PhonePe,Bill Payment,14204,0,0,0,1,0,None,10,Successful
TXN001139,2024-01-19 20:00:00,20,Friday,Pune,PhonePe,Food & Dining,14280,0,0,0,0,0,None,2,Successful
TXN001140,2024-11-26 13:00:00,13,Tuesday,Pune,GPay,Entertainment,6958,0,0,0,0,0,None,2,Successful
TXN001141,2024-02-01 18:00:00,18,Thursday,Delhi,GPay,Shopping,13748,0,0,0,0,0,None,2,Successful
TXN001142,2024-05-18 07:00:00,7,Saturday,Hyderabad,PhonePe,Food & Dining,7012,0,0,0,0,0,None,2,Successful
TXN001143,2024-11-27 04:00:00,4,Wednesday,Bangalore,GPay,Food & Dining,11412,0,0,1,1,0,None,22,Successful
TXN001144,2024-10-02 21:00:00,21,Wednesday,Pune,BHIM,Recharge,6582,0,0,0,0,0,None,2,Successful
TXN001145,2024-01-18 04:00:00,4,Thursday,Bangalore,Paytm,Travel,12547,0,0,1,1,0,None,22,Successful
TXN001146,2024-06-14 02:00:00,2,Friday,Delhi,GPay,Shopping,12225,0,1,0,1,0,None,25,Successful
TXN001147,2024-09-22 18:00:00,18,Sunday,Delhi,GPay,Food & Dining,157852,0,0,0,0,0,None,12,Successful
TXN001148,2024-12-12 02:00:00,2,Thursday,Ahmedabad,GPay,Money Transfer,11149,0,1,1,1,0,None,37,Successful
TXN001149,2024-04-15 17:00:00,17,Monday,Delhi,GPay,Money Transfer,5030,0,1,0,0,0,None,17,Successful
TXN001150,2024-02-28 20:00:00,20,Wednesday,Hyderabad,GPay,Food & Dining,14622,0,0,0,0,0,None,2,Successful
TXN001151,2024-09-16 12:00:00,12,Monday,Chennai,PhonePe,Shopping,2147,0,0,0,0,0,None,2,Successful
TXN001152,2024-09-17 04:00:00,4,Tuesday,Hyderabad,PhonePe,Shopping,11897,0,1,0,1,1,Fake UPI ID,25,Fraudulent
TXN001153,2024-08-20 04:00:00,4,Tuesday,Hyderabad,Amazon Pay,Shopping,14946,0,0,0,1,0,None,10,Successful
TXN001154,2024-05-22 07:00:00,7,Wednesday,Mumbai,GPay,Money Transfer,10799,0,0,0,0,0,None,2,Successful
TXN001155,2024-05-11 04:00:00,4,Saturday,Mumbai,PhonePe,Food & Dining,8620,0,0,0,1,1,Phishing,10,Fraudulent
TXN001156,2024-10-22 06:00:00,6,Tuesday,Kolkata,GPay,Shopping,6936,0,0,0,0,0,None,2,Successful
TXN001157,2024-12-08 20:00:00,20,Sunday,Delhi,BHIM,Food & Dining,953,0,0,0,0,0,None,2,Successful
TXN001158,2024-04-20 11:00:00,11,Saturday,Bangalore,Amazon Pay,Recharge,8111,1,0,0,0,0,None,12,Successful
TXN001159,2024-02-16 10:00:00,10,Friday,Delhi,PhonePe,Money Transfer,9638,0,0,1,0,1,Account Takeover,13,Fraudulent
TXN001160,2024-01-21 12:00:00,12,Sunday,Pune,Paytm,Shopping,10066,1,0,0,0,0,None,12,Successful
TXN001161,2024-01-22 18:00:00,18,Monday,Delhi,GPay,Bill Payment,9398,1,0,0,0,0,None,12,Successful
TXN001162,2024-07-05 13:00:00,13,Friday,Pune,PhonePe,Travel,10869,0,0,0,0,0,None,2,Successful
TXN001163,2024-01-12 17:00:00,17,Friday,Ahmedabad,Paytm,Recharge,13153,0,1,0,0,0,None,17,Successful
TXN001164,2024-01-16 11:00:00,11,Tuesday,Pune,GPay,Recharge,2391,0,0,0,0,0,None,2,Successful
TXN001165,2024-11-07 02:00:00,2,Thursday,Pune,GPay,Shopping,14019,1,0,0,1,0,None,20,Successful
TXN001166,2024-11-06 09:00:00,9,Wednesday,Chennai,GPay,Entertainment,75689,1,0,0,0,0,None,22,Successful
TXN001167,2024-09-20 06:00:00,6,Friday,Mumbai,Paytm,Food & Dining,5795,0,0,0,0,0,None,2,Successful
TXN001168,2024-08-21 06:00:00,6,Wednesday,Pune,BHIM,Money Transfer,5655,0,1,0,0,0,None,17,Successful
TXN001169,2024-09-05 10:00:00,10,Thursday,Bangalore,PhonePe,Food & Dining,5023,1,0,0,0,0,None,12,Successful
TXN001170,2024-06-24 13:00:00,13,Monday,Hyderabad,GPay,Money Transfer,6032,0,1,0,0,0,None,17,Successful
TXN001171,2024-02-20 17:00:00,17,Tuesday,Kolkata,BHIM,Shopping,11861,0,0,0,0,0,None,2,Successful
TXN001172,2024-01-30 08:00:00,8,Tuesday,Mumbai,GPay,Recharge,10778,0,0,0,0,0,None,2,Successful
TXN001173,2024-08-27 12:00:00,12,Tuesday,Delhi,Paytm,Money Transfer,11396,0,0,0,0,0,None,2,Successful
TXN001174,2024-09-18 04:00:00,4,Wednesday,Chennai,PhonePe,Entertainment,6687,0,0,0,1,0,None,10,Successful
TXN001175,2024-07-17 23:00:00,23,Wednesday,Hyderabad,Paytm,Recharge,176,1,0,0,1,0,None,20,Successful
TXN001176,2024-02-27 08:00:00,8,Tuesday,Delhi,BHIM,Bill Payment,13994,0,0,0,0,0,None,2,Successful
TXN001177,2024-05-29 08:00:00,8,Wednesday,Pune,PhonePe,Recharge,8550,0,0,0,0,0,None,2,Successful
TXN001178,2024-06-12 20:00:00,20,Wednesday,Delhi,PhonePe,Recharge,8316,0,0,0,0,0,None,2,Successful
TXN001179,2024-01-12 15:00:00,15,Friday,Delhi,GPay,Money Transfer,10625,0,0,0,0,0,None,2,Successful
TXN001180,2024-11-05 21:00:00,21,Tuesday,Mumbai,PhonePe,Investment,3466,0,1,0,0,1,SIM Swap,17,Blocked
TXN001181,2024-10-02 08:00:00,8,Wednesday,Pune,Amazon Pay,Bill Payment,14131,1,0,0,0,1,Phishing,12,Blocked
TXN001182,2024-12-27 05:00:00,5,Friday,Hyderabad,GPay,Bill Payment,6856,0,0,0,1,0,None,10,Successful
TXN001183,2024-10-08 03:00:00,3,Tuesday,Pune,Amazon Pay,Travel,6778,0,0,0,1,0,None,10,Successful
TXN001184,2024-02-21 19:00:00,19,Wednesday,Ahmedabad,Paytm,Bill Payment,3107,0,0,0,0,0,None,2,Successful
TXN001185,2024-09-30 01:00:00,1,Monday,Mumbai,GPay,Food & Dining,2933,0,0,0,1,0,None,10,Successful
TXN001186,2024-03-14 20:00:00,20,Thursday,Chennai,GPay,Money Transfer,1975,1,0,0,0,0,None,12,Successful
TXN001187,2024-01-09 06:00:00,6,Tuesday,Mumbai,GPay,Money Transfer,8223,0,0,0,0,0,None,2,Successful
TXN001188,2024-12-15 23:00:00,23,Sunday,Mumbai,GPay,Investment,3993,1,0,0,1,0,None,20,Successful
TXN001189,2024-03-04 02:00:00,2,Monday,Pune,Paytm,Bill Payment,8163,0,0,0,1,0,None,10,Successful
TXN001190,2024-04-01 04:00:00,4,Monday,Ahmedabad,PhonePe,Shopping,1603,0,0,0,1,0,None,10,Successful
TXN001191,2024-03-27 20:00:00,20,Wednesday,Mumbai,GPay,Travel,52553,1,0,0,0,1,SIM Swap,22,Fraudulent
TXN001192,2024-08-22 16:00:00,16,Thursday,Pune,BHIM,Travel,3635,0,0,0,0,0,None,2,Successful
TXN001193,2024-08-09 20:00:00,20,Friday,Chennai,GPay,Money Transfer,14699,0,0,0,0,1,Phishing,2,Blocked
TXN001194,2024-01-04 07:00:00,7,Thursday,Bangalore,PhonePe,Recharge,9453,0,0,0,0,0,None,2,Successful
TXN001195,2024-08-03 16:00:00,16,Saturday,Chennai,PhonePe,Recharge,14108,0,0,0,0,0,None,2,Successful
TXN001196,2024-11-11 14:00:00,14,Monday,Chennai,PhonePe,Shopping,12494,0,1,0,0,0,None,17,Successful
TXN001197,2024-07-21 18:00:00,18,Sunday,Delhi,GPay,Shopping,9600,1,0,0,0,0,None,12,Successful
TXN001198,2024-07-06 17:00:00,17,Saturday,Mumbai,BHIM,Travel,13812,0,0,0,0,0,None,2,Successful
TXN001199,2024-08-31 21:00:00,21,Saturday,Hyderabad,PhonePe,Food & Dining,4932,0,0,0,0,0,None,2,Successful
TXN001200,2024-07-14 04:00:00,4,Sunday,Mumbai,GPay,Recharge,9342,0,0,1,1,0,None,22,Successful
TXN001201,2024-08-20 10:00:00,10,Tuesday,Delhi,Paytm,Investment,13083,0,0,0,0,0,None,2,Successful
TXN001202,2024-02-24 19:00:00,19,Saturday,Bangalore,Amazon Pay,Entertainment,13739,0,1,1,0,0,None,28,Successful
TXN001203,2024-05-24 16:00:00,16,Friday,Bangalore,PhonePe,Recharge,13287,0,0,1,0,0,None,13,Successful
TXN001204,2024-09-27 00:00:00,0,Friday,Pune,GPay,Travel,3483,1,0,0,1,0,None,20,Successful
TXN001205,2024-12-18 07:00:00,7,Wednesday,Bangalore,PhonePe,Recharge,6362,0,0,1,0,0,None,13,Successful
TXN001206,2024-07-01 16:00:00,16,Monday,Bangalore,BHIM,Shopping,7984,0,0,0,0,0,None,2,Successful
TXN001207,2024-12-27 16:00:00,16,Friday,Mumbai,PhonePe,Bill Payment,8178,0,0,0,0,0,None,2,Successful
TXN001208,2024-04-25 13:00:00,13,Thursday,Bangalore,Paytm,Money Transfer,176551,1,0,0,0,0,None,22,Successful
TXN001209,2024-10-19 05:00:00,5,Saturday,Mumbai,GPay,Shopping,160734,0,0,1,1,0,None,32,Successful
TXN001210,2024-11-06 19:00:00,19,Wednesday,Delhi,PhonePe,Food & Dining,1184,0,0,1,0,0,None,13,Successful
TXN001211,2024-01-24 19:00:00,19,Wednesday,Delhi,PhonePe,Travel,4950,0,0,0,0,0,None,2,Successful
TXN001212,2024-05-26 17:00:00,17,Sunday,Hyderabad,PhonePe,Bill Payment,9004,0,0,0,0,0,None,2,Successful
TXN001213,2024-07-31 19:00:00,19,Wednesday,Mumbai,Amazon Pay,Bill Payment,3598,0,0,0,0,0,None,2,Successful
TXN001214,2024-11-25 16:00:00,16,Monday,Bangalore,GPay,Travel,13505,0,0,0,0,0,None,2,Successful
TXN001215,2024-05-06 10:00:00,10,Monday,Kolkata,Paytm,Food & Dining,8791,1,0,1,0,0,None,24,Successful
TXN001216,2024-11-30 05:00:00,5,Saturday,Hyderabad,PhonePe,Travel,12527,0,0,0,1,0,None,10,Successful
TXN001217,2024-04-06 12:00:00,12,Saturday,Ahmedabad,PhonePe,Shopping,10109,1,1,0,0,1,Fake UPI ID,27,Fraudulent
TXN001218,2024-06-04 05:00:00,5,Tuesday,Chennai,GPay,Food & Dining,14256,0,1,0,1,0,None,25,Successful
TXN001219,2024-10-04 06:00:00,6,Friday,Kolkata,Amazon Pay,Money Transfer,8274,0,1,1,0,0,None,28,Successful
TXN001220,2024-05-20 23:00:00,23,Monday,Ahmedabad,PhonePe,Shopping,13903,0,1,0,1,0,None,25,Successful
TXN001221,2024-02-23 05:00:00,5,Friday,Delhi,PhonePe,Shopping,9111,0,0,0,1,0,None,10,Successful
TXN001222,2024-10-29 13:00:00,13,Tuesday,Mumbai,PhonePe,Investment,2238,0,0,0,0,0,None,2,Successful
TXN001223,2024-05-30 16:00:00,16,Thursday,Pune,PhonePe,Bill Payment,7313,0,0,0,0,0,None,2,Successful
TXN001224,2024-09-06 05:00:00,5,Friday,Kolkata,PhonePe,Shopping,1977,0,0,1,1,0,None,22,Successful
TXN001225,2024-05-29 00:00:00,0,Wednesday,Chennai,BHIM,Recharge,121870,0,0,1,1,1,Phishing,32,Blocked
TXN001226,2024-07-04 01:00:00,1,Thursday,Pune,PhonePe,Shopping,10245,0,0,0,1,0,None,10,Successful
TXN001227,2024-07-09 13:00:00,13,Tuesday,Kolkata,PhonePe,Shopping,3223,0,0,0,0,0,None,2,Successful
TXN001228,2024-12-20 13:00:00,13,Friday,Bangalore,PhonePe,Money Transfer,130849,0,0,0,0,0,None,12,Successful
TXN001229,2024-07-24 12:00:00,12,Wednesday,Hyderabad,PhonePe,Bill Payment,14397,0,0,0,0,0,None,2,Successful
TXN001230,2024-04-23 10:00:00,10,Tuesday,Bangalore,GPay,Recharge,13805,0,0,0,0,0,None,2,Successful
TXN001231,2024-05-08 11:00:00,11,Wednesday,Hyderabad,PhonePe,Money Transfer,10983,1,0,0,0,0,None,12,Successful
TXN001232,2024-02-28 02:00:00,2,Wednesday,Mumbai,GPay,Travel,7201,1,0,0,1,0,None,20,Successful
TXN001233,2024-04-02 23:00:00,23,Tuesday,Bangalore,Amazon Pay,Food & Dining,119504,0,0,0,1,0,None,20,Successful
TXN001234,2024-06-20 14:00:00,14,Thursday,Ahmedabad,PhonePe,Food & Dining,2104,1,0,0,0,0,None,12,Successful
TXN001235,2024-04-27 08:00:00,8,Saturday,Bangalore,Paytm,Shopping,2882,0,0,0,0,0,None,2,Successful
TXN001236,2024-04-18 11:00:00,11,Thursday,Chennai,GPay,Food & Dining,8794,1,0,0,0,1,Fake UPI ID,12,Fraudulent
TXN001237,2024-08-30 21:00:00,21,Friday,Mumbai,Paytm,Recharge,7657,0,1,0,0,0,None,17,Successful
TXN001238,2024-02-20 19:00:00,19,Tuesday,Delhi,GPay,Money Transfer,9844,0,0,1,0,0,None,13,Successful
TXN001239,2024-04-19 02:00:00,2,Friday,Kolkata,PhonePe,Bill Payment,14641,0,1,1,1,0,None,37,Successful
TXN001240,2024-10-08 20:00:00,20,Tuesday,Pune,GPay,Money Transfer,12493,0,0,0,0,0,None,2,Successful
TXN001241,2024-04-04 22:00:00,22,Thursday,Pune,Amazon Pay,Money Transfer,119534,0,0,0,1,0,None,20,Successful
TXN001242,2024-09-27 04:00:00,4,Friday,Bangalore,PhonePe,Bill Payment,6574,0,1,0,1,1,Account Takeover,25,Fraudulent
TXN001243,2024-09-02 06:00:00,6,Monday,Bangalore,Amazon Pay,Bill Payment,690,0,0,0,0,0,None,2,Successful
TXN001244,2024-04-29 09:00:00,9,Monday,Pune,PhonePe,Investment,7008,0,1,1,0,0,None,28,Successful
TXN001245,2024-01-12 02:00:00,2,Friday,Delhi,PhonePe,Food & Dining,11200,0,1,0,1,0,None,25,Successful
TXN001246,2024-06-10 18:00:00,18,Monday,Pune,PhonePe,Shopping,10830,0,0,0,0,0,None,2,Successful
TXN001247,2024-06-15 01:00:00,1,Saturday,Chennai,GPay,Money Transfer,1258,0,1,0,1,0,None,25,Successful
TXN001248,2024-01-04 02:00:00,2,Thursday,Mumbai,Paytm,Food & Dining,4108,0,0,0,1,0,None,10,Successful
TXN001249,2024-07-09 11:00:00,11,Tuesday,Bangalore,Amazon Pay,Recharge,4662,0,0,0,0,0,None,2,Successful
TXN001250,2024-08-17 03:00:00,3,Saturday,Bangalore,GPay,Shopping,3473,0,0,0,1,0,None,10,Successful
TXN001251,2024-11-28 04:00:00,4,Thursday,Bangalore,Paytm,Investment,1932,0,0,0,1,0,None,10,Successful
TXN001252,2024-11-09 22:00:00,22,Saturday,Pune,Amazon Pay,Shopping,9219,0,0,1,1,0,None,22,Successful
TXN001253,2024-05-18 15:00:00,15,Saturday,Pune,GPay,Shopping,8028,1,0,0,0,0,None,12,Successful
TXN001254,2024-04-13 08:00:00,8,Saturday,Mumbai,BHIM,Recharge,1908,0,0,0,0,0,None,2,Successful
TXN001255,2024-04-16 18:00:00,18,Tuesday,Mumbai,BHIM,Shopping,4282,0,1,0,0,0,None,17,Successful
TXN001256,2024-01-26 23:00:00,23,Friday,Kolkata,GPay,Money Transfer,13818,0,0,0,1,0,None,10,Successful
TXN001257,2024-01-27 04:00:00,4,Saturday,Delhi,Paytm,Money Transfer,4732,0,0,0,1,0,None,10,Successful
TXN001258,2024-08-25 02:00:00,2,Sunday,Chennai,PhonePe,Travel,10131,1,0,0,1,0,None,20,Successful
TXN001259,2024-09-29 09:00:00,9,Sunday,Chennai,Paytm,Food & Dining,14792,1,0,0,0,0,None,12,Successful
TXN001260,2024-03-27 01:00:00,1,Wednesday,Bangalore,PhonePe,Investment,116,0,0,0,1,0,None,10,Successful
TXN001261,2024-05-30 19:00:00,19,Thursday,Chennai,PhonePe,Shopping,4887,0,0,1,0,0,None,13,Successful
TXN001262,2024-05-24 01:00:00,1,Friday,Delhi,GPay,Food & Dining,12194,0,0,0,1,0,None,10,Successful
TXN001263,2024-11-24 13:00:00,13,Sunday,Delhi,Amazon Pay,Shopping,6764,0,0,0,0,0,None,2,Successful
TXN001264,2024-12-17 20:00:00,20,Tuesday,Mumbai,GPay,Bill Payment,1813,0,0,0,0,0,None,2,Successful
TXN001265,2024-09-14 14:00:00,14,Saturday,Bangalore,GPay,Money Transfer,165283,0,0,0,0,0,None,12,Successful
TXN001266,2024-11-14 02:00:00,2,Thursday,Bangalore,BHIM,Investment,5573,0,0,0,1,0,None,10,Successful
TXN001267,2024-10-19 00:00:00,0,Saturday,Ahmedabad,GPay,Shopping,5617,0,0,0,1,0,None,10,Successful
